iso_o,iso_d,dist
BRA,IRL,9398.416
BRA,IRN,12210.63
BRA,IRQ,11520.45
BRA,ISL,9991.34
BRA,ISR,10629.06
BRA,ITA,9482.516
BRA,JAM,5663.679
BRA,JOR,10723.49
BRA,JPN,18549.61
BRA,KAZ,14469.91
BRA,KEN,9292.935
BRA,KGZ,14281.39
BRA,KHM,16743.93
BRA,KIR,15088.22
BRA,KNA,4867.5
BRA,KOR,18364.51
BRA,KWT,11694.86
BRA,LAO,16782.53
BRA,LBN,10772.67
BRA,LBR,5121.55
BRA,LBY,8910.072
BRA,LCA,4461.426
BRA,LKA,14036.67
BRA,LSO,7292.793
BRA,LTU,11051.35
BRA,LUX,9663.413
BRA,LVA,11103.81
BRA,MAC,17999.56
BRA,MAR,7665.229
BRA,MDA,10880.65
BRA,MDG,9591.817
BRA,MDV,13264.65
BRA,MEX,7439.636
BRA,MHL,15603.51
BRA,MKD,10099.6
BRA,MLI,5824.374
BRA,MLT,9223.423
BRA,MMR,16086.29
BRA,MNG,16451.32
BRA,MNP,18438.69
BRA,MOZ,7878.605
BRA,MRT,5711.193
BRA,MSR,4787.648
BRA,MTQ,4525.99
BRA,MUS,10479.45
BRA,MWI,8444.919
BRA,MYS,15940.63
BRA,NAM,6470.25
BRA,NCL,13804.81
BRA,NER,6716.604
BRA,NFK,13107.7
BRA,NGA,6382.416
BRA,NIC,5862.436
BRA,NIU,12267.53
BRA,NLD,9810.82
BRA,NOR,10641.01
BRA,NPL,15218.57
BRA,NRU,15526.05
BRA,NZL,11389
BRA,OMN,12510.15
BRA,PAK,14121.48
BRA,PAL,10575.41
BRA,PAN,5084.887
BRA,PCN,8314.337
BRA,PER,3455.375
BRA,PHL,18396.48
BRA,PLW,18227.26
BRA,PNG,16064.84
BRA,POL,10668.76
BRA,PRI,5129.085
BRA,PRK,18168.74
BRA,PRT,7955.642
BRA,PRY,1134.649
BRA,PYF,10498.53
BRA,QAT,11880.21
BRA,REU,10255.05
BRA,ROM,10560.74
BRA,RUS,11820.15
BRA,RWA,8574.155
BRA,SAU,11404.51
BRA,SDN,9640.195
BRA,SEN,5303.289
BRA,SGP,16000.61
BRA,SHN,4356.125
BRA,SLB,15359.06
BRA,SLE,5085.813
BRA,SLV,6210.195
BRA,SMR,9623.186
BRA,SOM,10309.24
BRA,SPM,7871.671
BRA,STP,6334.176
BRA,SUR,3402.776
BRA,SVK,10191.96
BRA,SVN,9891.706
BRA,SWE,10936.15
BRA,SWZ,7728.15
BRA,SYC,11036.87
BRA,SYR,10825.58
BRA,TCA,5668.201
BRA,TCD,7791.363
BRA,TGO,6170.232
BRA,THA,16409.97
BRA,TJK,13787.02
BRA,TKL,13077.56
BRA,TKM,12871.23
BRA,TMP,16361.97
BRA,TON,12568.05
BRA,TTO,4133.307
BRA,TUN,8979.379
BRA,TUR,10590.76
BRA,TUV,13906.55
BRA,TWN,18821.26
BRA,TZA,9299.757
BRA,UGA,8932.303
BRA,UKR,11155.24
BRA,URY,1567.878
BRA,USA,7694.307
BRA,UZB,13836.31
BRA,VCT,4386.27
BRA,VEN,4393.217
BRA,VGB,5064.433
BRA,VNM,17191.68
BRA,VUT,14074.32
BRA,WLF,13184.5
BRA,WSM,14142.49
BRA,YEM,10779.75
BRA,YUG,10200.5
BRA,ZAF,6355.119
BRA,ZAR,6967.733
BRA,ZMB,7826.946
BRA,ZWE,8017.05
BRB,ABW,1139.24
BRB,AFG,12465.55
BRB,AGO,8414.008
BRB,AIA,678.8924
BRB,ALB,8181.91
BRB,AND,6678.091
BRB,ANT,1018
BRB,ARE,11741.67
BRB,ARG,5317.702
BRB,ARM,10241.7
BRB,ATG,508.1496
BRB,AUS,16159.07
BRB,AUT,7898.038
BRB,AZE,10661.57
BRB,BDI,9986.382
BRB,BEL,7070.991
BRB,BEN,6841.161
BRB,BFA,6277.718
BRB,BGD,14795.13
BRB,BGR,8458.736
BRB,BHR,11316.65
BRB,BHS,2287.101
BRB,BIH,8057.458
BRB,BLR,8655.216
BRB,BLZ,3165.207
BRB,BMU,2201.293
BRB,BOL,3426.065
BRB,BRA,4315.083
BRB,BRB,7.808587
BRB,BRN,17939.34
BRB,BTN,14432.16
BRB,BWA,10182.78
BRB,CAF,8632.729
BRB,CAN,3889.655
BRB,CCK,17477.93
BRB,CHE,7218.53
BRB,CHL,5317.438
BRB,CHN,14118.99
BRB,CIV,6157.8
BRB,CMR,7875.98
BRB,COG,8490.277
BRB,COK,11575.54
BRB,COL,1941.29
BRB,COM,11684.38
BRB,CPV,3901.328
BRB,CRI,2687.524
BRB,CUB,2652.006
BRB,CXR,18408.4
BRB,CYM,2424.176
BRB,CYP,9446.887
BRB,CZE,7766.896
BRB,DEU,7264.996
BRB,DJI,11075.64
BRB,DMA,310.3005
BRB,DNK,7702.025
BRB,DOM,1243.126
BRB,DZA,6718.934
BRB,ECU,2557.912
BRB,EGY,9373.387
BRB,ERI,10520.62
BRB,ESH,5066.031
BRB,ESP,6205.881
BRB,EST,8446.615
BRB,ETH,10692.16
BRB,FIN,8457.875
BRB,FJI,13811.77
BRB,FLK,7214.21
BRB,FRA,6882.34
BRB,FRO,6852.3
BRB,FSM,15291.66
BRB,GAB,7736.561
BRB,GBR,6783.758
BRB,GEO,10210.74
BRB,GHA,6560.418
BRB,GIB,5968.555
BRB,GIN,4802.107
BRB,GLP,395.1734
BRB,GMB,4648.303
BRB,GNB,4773.833
BRB,GNQ,7583.942
BRB,GRC,8547.321
BRB,GRD,257.0809
BRB,GRL,5718.32
BRB,GTM,3340.769
BRB,GUF,1210.772
BRB,GUY,722.5775
BRB,HKG,16039.24
BRB,HND,2987.963
BRB,HRV,7861.881
BRB,HTI,1489.931
BRB,HUN,8097.864
BRB,IDN,18349.78
BRB,IND,13467.32
BRB,IRL,6463.397
BRB,IRN,10990.39
BRB,IRQ,10482.89
BRB,ISL,6377.693
BRB,ISR,9651.229
BRB,ITA,7572.592
BRB,JAM,1919.465
BRB,JOR,9761.706
BRB,JPN,14235.72
BRB,KAZ,12364.42
BRB,KEN,10748.45
BRB,KGZ,12251.43
BRB,KHM,16799.04
BRB,KIR,13991.34
BRB,KNA,572.3567
BRB,KOR,14359.76
BRB,KWT,10950.94
BRB,LAO,16063.03
BRB,LBN,9671.262
BRB,LBR,5403.297
BRB,LBY,7629.192
BRB,LCA,179.6494
BRB,LKA,15031.19
BRB,LSO,10450.97
BRB,LTU,8506.38
BRB,LUX,7170.368
BRB,LVA,8418.018
BRB,MAC,16027.41
BRB,MAR,5791.092
BRB,MDA,8838.593
BRB,MDG,12260.08
BRB,MDV,14504.53
BRB,MEX,4274.465
BRB,MHL,13981.08
BRB,MKD,8314.218
BRB,MLI,5592.066
BRB,MLT,7747.709
BRB,MMR,15773.23
BRB,MNG,13113.47
BRB,MNP,15823.64
BRB,MOZ,10866.64
BRB,MRT,4701.823
BRB,MSR,488.5828
BRB,MTQ,230.1958
BRB,MUS,13318.15
BRB,MWI,10728.21
BRB,MYS,17290.49
BRB,NAM,9251.939
BRB,NCL,15062.92
BRB,NER,6663.447
BRB,NFK,14823.51
BRB,NGA,6943.001
BRB,NIC,2899.133
BRB,NIU,12594.74
BRB,NLD,7144.036
BRB,NOR,7667.395
BRB,NPL,14124.22
BRB,NRU,14717.11
BRB,NZL,13839.26
BRB,OMN,12172.28
BRB,PAK,12813.37
BRB,PAL,9635.379
BRB,PAN,2219.808
BRB,PCN,8739.663
BRB,PER,3401.487
BRB,PHL,16948.34
BRB,PLW,17276.64
BRB,PNG,17090.31
BRB,POL,8230.891
BRB,PRI,916.2242
BRB,PRK,14208.06
BRB,PRT,5709.538
BRB,PRY,4273.564
BRB,PYF,10447.51
BRB,QAT,11439.03
BRB,REU,13112.25
BRB,ROM,8665.211
BRB,RUS,9265.654
BRB,RWA,10031.38
BRB,SAU,11010.37
BRB,SDN,9853.923
BRB,SEN,4553.155
BRB,SGP,17605.99
BRB,SHN,6755.108
BRB,SLB,15700.58
BRB,SLE,5084.66
BRB,SLV,3198.233
BRB,SMR,7581.131
BRB,SOM,11584.41
BRB,SPM,3749.891
BRB,STP,7449.935
BRB,SUR,937.731
BRB,SVK,7957.265
BRB,SVN,7749.19
BRB,SWE,8068.689
BRB,SWZ,10732.44
BRB,SYC,12850.48
BRB,SYR,9754.499
BRB,TCA,1536.63
BRB,TCD,8069.873
BRB,TGO,6719.841
BRB,THA,16328.92
BRB,TJK,12173.52
BRB,TKL,12653.56
BRB,TKM,11439.16
BRB,TMP,19274.44
BRB,TON,13169.75
BRB,TTO,343.7899
BRB,TUN,7360.459
BRB,TUR,8945.836
BRB,TUV,13596.16
BRB,TWN,15782.25
BRB,TZA,11151.11
BRB,UGA,10246.99
BRB,UKR,8905.438
BRB,URY,5356.622
BRB,USA,3381.507
BRB,UZB,12024.02
BRB,VCT,175.5685
BRB,VEN,844.7064
BRB,VGB,800.6806
BRB,VNM,15918.28
BRB,VUT,14879.91
BRB,WLF,13182.75
BRB,WSM,14483.98
BRB,YEM,11071.32
BRB,YUG,8218.109
BRB,ZAF,9759.612
BRB,ZAR,8499.308
BRB,ZMB,10181.29
BRB,ZWE,10528.91
BRN,ABW,18008.87
BRN,AFG,5741.141
BRN,AGO,11386.53
BRN,AIA,17448.25
BRN,ALB,10082.97
BRN,AND,11525.79
BRN,ANT,18089.55
BRN,ARE,6813.557
BRN,ARG,16656.76
BRN,ARM,8007.059
BRN,ATG,17552.78
BRN,AUS,5756.495
BRN,AUT,10241.08
BRN,AZE,7562.175
BRN,BDI,9567.697
BRN,BEL,11008.65
BRN,BEN,12423.57
BRN,BFA,12766.55
BRN,BGD,3364.27
BRN,BGR,9781.081
BRN,BHR,7216.537
BRN,BHS,16437.76
BRN,BIH,10158.08
BRN,BLR,9407.524
BRN,BLZ,16441.66
BRN,BMU,15889.74
BRN,BOL,18701.84
BRN,BRA,17173.37
BRN,BRB,17939.34
BRN,BRN,28.55837
BRN,BTN,3668.785
BRN,BWA,10150.87
BRN,CAF,10676.83
BRN,CAN,14437.83
BRN,CCK,2790.765
BRN,CHE,10925.83
BRN,CHL,16801.3
BRN,CHN,3896.4
BRN,CIV,13156.75
BRN,CMR,11467
BRN,COG,11134.3
BRN,COK,9726.354
BRN,COL,18491.83
BRN,COM,8147.469
BRN,CPV,14948.48
BRN,CRI,17348.79
BRN,CUB,16384.67
BRN,CXR,1992.454
BRN,CYM,16796.14
BRN,CYP,8938.696
BRN,CZE,10341.36
BRN,DEU,10811.99
BRN,DJI,7927.339
BRN,DMA,17746.23
BRN,DNK,10332.66
BRN,DOM,17374.19
BRN,DZA,11606.76
BRN,ECU,18448.21
BRN,EGY,9137.648
BRN,ERI,8380.352
BRN,ESH,13417.02
BRN,ESP,12015.61
BRN,EST,9556.641
BRN,ETH,8410.005
BRN,FIN,9539.076
BRN,FJI,7417.437
BRN,FLK,14786.47
BRN,FRA,11219.33
BRN,FRO,11105.88
BRN,FSM,4795.212
BRN,GAB,11737.21
BRN,GBR,11275.72
BRN,GEO,8008.632
BRN,GHA,12740
BRN,GIB,12334.38
BRN,GIN,14332.9
BRN,GLP,17675.81
BRN,GMB,14309.68
BRN,GNB,14257.45
BRN,GNQ,11768.18
BRN,GRC,9787.01
BRN,GRD,18106.84
BRN,GRL,12261.98
BRN,GTM,16477.33
BRN,GUF,18245.29
BRN,GUY,18524.67
BRN,HKG,1931.189
BRN,HND,16795.27
BRN,HRV,10316.79
BRN,HTI,17300.25
BRN,HUN,10055.06
BRN,IDN,1533.213
BRN,IND,4773.091
BRN,IRL,11558.33
BRN,IRN,7316.803
BRN,IRQ,7908.381
BRN,ISL,11562.25
BRN,ISR,8802.064
BRN,ITA,10673.06
BRN,JAM,17176.31
BRN,JOR,8691.657
BRN,JPN,4260.378
BRN,KAZ,5665.495
BRN,KEN,8714.021
BRN,KGZ,5796.082
BRN,KHM,1331.028
BRN,KIR,6475.983
BRN,KNA,17548.08
BRN,KOR,3825.485
BRN,KWT,7517.651
BRN,LAO,1977.488
BRN,LBN,8738.391
BRN,LBR,13875.39
BRN,LBY,10819.99
BRN,LCA,17877.83
BRN,LKA,3891.124
BRN,LSO,10042.2
BRN,LTU,9546.589
BRN,LUX,10930.56
BRN,LVA,9609.395
BRN,MAC,1935.494
BRN,MAR,12552.03
BRN,MDA,9322.287
BRN,MDG,7848.804
BRN,MDV,4604.447
BRN,MEX,15417.07
BRN,MHL,6225.384
BRN,MKD,9938.213
BRN,MLI,13428.65
BRN,MLT,10628.28
BRN,MMR,2438.079
BRN,MNG,4844.179
BRN,MNP,3555.768
BRN,MOZ,9499.382
BRN,MRT,14068.75
BRN,MSR,17606.22
BRN,MTQ,17816.54
BRN,MUS,6872.848
BRN,MWI,9198.487
BRN,MYS,1486.397
BRN,NAM,11034.69
BRN,NCL,6367.255
BRN,NER,12341.69
BRN,NFK,6806.82
BRN,NGA,12318.75
BRN,NIC,17011.82
BRN,NIU,8642.187
BRN,NLD,10917.29
BRN,NOR,10324.64
BRN,NPL,4033.053
BRN,NRU,5807.143
BRN,NZL,8083.58
BRN,OMN,6375.472
BRN,PAK,5373.488
BRN,PAL,8832.029
BRN,PAN,17805.8
BRN,PCN,12760.75
BRN,PER,18490.1
BRN,PHL,1262.339
BRN,PLW,2175.93
BRN,PNG,3910.928
BRN,POL,9852.365
BRN,PRI,17429.64
BRN,PRK,3945.471
BRN,PRT,12515.81
BRN,PRY,17639.75
BRN,PYF,10760.97
BRN,QAT,7113.771
BRN,REU,7098.361
BRN,ROM,9541.602
BRN,RUS,8767.516
BRN,RWA,9470.304
BRN,SAU,7585.283
BRN,SDN,9060.345
BRN,SEN,14350.82
BRN,SGP,1300.326
BRN,SHN,13446.52
BRN,SLB,5240.187
BRN,SLE,14099.14
BRN,SLV,16658.44
BRN,SMR,10625.44
BRN,SOM,7737.782
BRN,SPM,14224.6
BRN,STP,12038.32
BRN,SUR,18411.83
BRN,SVK,10183.43
BRN,SVN,10423.06
BRN,SWE,9933.586
BRN,SWZ,9648.326
BRN,SYC,6699.586
BRN,SYR,8661.411
BRN,TCA,17021.13
BRN,TCD,10981.71
BRN,TGO,12555.02
BRN,THA,1864.909
BRN,TJK,5967.554
BRN,TKL,8248.976
BRN,TKM,6783.861
BRN,TMP,1909.506
BRN,TON,8141.868
BRN,TTO,18258.01
BRN,TUN,10986.58
BRN,TUR,9322.616
BRN,TUV,7283.54
BRN,TWN,2349.818
BRN,TZA,8506.63
BRN,UGA,9169.153
BRN,UKR,9201.697
BRN,URY,16574.19
BRN,USA,14867.64
BRN,UZB,6077.023
BRN,VCT,17972.38
BRN,VEN,18294.07
BRN,VGB,17430.91
BRN,VNM,2042.273
BRN,VUT,6376.179
BRN,WLF,7870.219
BRN,WSM,6607.7
BRN,YEM,7806.164
BRN,YUG,9981.169
BRN,ZAF,10922.83
BRN,ZAR,11127.48
BRN,ZMB,9810.656
BRN,ZWE,9543.495
BTN,ABW,15070.87
BTN,AFG,2103.501
BTN,AGO,9162.635
BTN,AIA,14158.53
BTN,ALB,6426.47
BTN,AND,7857.009
BTN,ANT,15059
BTN,ARE,3539.244
BTN,ARG,16919.79
BTN,ARM,4360.26
BTN,ATG,14193.42
BTN,AUS,9413.485
BTN,AUT,6576.896
BTN,AZE,3908.661
BTN,BDI,7325.405
BTN,BEL,7369.615
BTN,BEN,9416.167
BTN,BFA,9523.353
BTN,BGD,431.1093
BTN,BGR,6119.642
BTN,BHR,3870.436
BTN,BHS,14016.12
BTN,BIH,6491.279
BTN,BLR,5778.131
BTN,BLZ,15050.76
BTN,BMU,12849.92
BTN,BOL,17451.82
BTN,BRA,15652.48
BTN,BRB,14432.16
BTN,BRN,3668.785
BTN,BTN,81.21195
BTN,BWA,8981.949
BTN,CAF,7931.445
BTN,CAN,12033.81
BTN,CCK,4520.788
BTN,CHE,7261.751
BTN,CHL,18046.07
BTN,CHN,2812.561
BTN,CIV,10113.66
BTN,CMR,8658.19
BTN,COG,8720.156
BTN,COK,13039.75
BTN,COL,16099.62
BTN,COM,6644.855
BTN,CPV,11426.51
BTN,CRI,15805.36
BTN,CUB,14334.04
BTN,CXR,4561.39
BTN,CYM,14734.45
BTN,CYP,5357.479
BTN,CZE,6686.705
BTN,DEU,7174.233
BTN,DJI,5162.901
BTN,DMA,14339.05
BTN,DNK,6730.764
BTN,DOM,14455.34
BTN,DZA,7957.523
BTN,ECU,16746.39
BTN,EGY,5649.899
BTN,ERI,5403.592
BTN,ESH,9796.958
BTN,ESP,8347.022
BTN,EST,6003.494
BTN,ETH,5713.267
BTN,FIN,5998.721
BTN,FJI,10811.39
BTN,FLK,16224.28
BTN,FRA,7569.353
BTN,FRO,7661.672
BTN,FSM,7542.953
BTN,GAB,9043.936
BTN,GBR,7650.882
BTN,GEO,4350.308
BTN,GHA,9731.732
BTN,GIB,8674.775
BTN,GIN,11020.93
BTN,GLP,14294.17
BTN,GMB,10885.79
BTN,GNB,10882.96
BTN,GNQ,8931.328
BTN,GRC,6159.92
BTN,GRD,14658.78
BTN,GRL,9288.515
BTN,GTM,15340.65
BTN,GUF,14589.93
BTN,GUY,14887.17
BTN,HKG,2527.391
BTN,HND,15390.52
BTN,HRV,6648.097
BTN,HTI,14553.07
BTN,HUN,6388.202
BTN,IDN,4169.54
BTN,IND,1236.124
BTN,IRL,7970.409
BTN,IRN,3718.382
BTN,IRQ,4362.531
BTN,ISL,8253.971
BTN,ISR,5277.549
BTN,ITA,7009.517
BTN,JAM,14766.06
BTN,JOR,5171.306
BTN,JPN,4774.179
BTN,KAZ,2094.141
BTN,KEN,6498.293
BTN,KGZ,2188.749
BTN,KHM,2378.5
BTN,KIR,9294.468
BTN,KNA,14228.58
BTN,KOR,3640.837
BTN,KWT,4069.492
BTN,LAO,1694.36
BTN,LBN,5180.441
BTN,LBR,10718.97
BTN,LBY,7235.952
BTN,LCA,14433.77
BTN,LKA,2520.619
BTN,LSO,9163.305
BTN,LTU,5925.914
BTN,LUX,7280.27
BTN,LVA,6017.431
BTN,MAC,2469.639
BTN,MAR,8899.999
BTN,MDA,5653.913
BTN,MDG,6884.904
BTN,MDV,3122.322
BTN,MEX,14720.72
BTN,MHL,8808.633
BTN,MKD,6279.136
BTN,MLI,10112.93
BTN,MLT,7009.323
BTN,MMR,1366.391
BTN,MNG,2708.448
BTN,MNP,5915.619
BTN,MOZ,8537.949
BTN,MRT,10554.83
BTN,MSR,14255.96
BTN,MTQ,14386.05
BTN,MUS,6344.354
BTN,MWI,7596.844
BTN,MYS,2998.202
BTN,NAM,9590.698
BTN,NCL,9930.053
BTN,NER,9100.113
BTN,NFK,10439.14
BTN,NGA,9320.157
BTN,NIC,15602.15
BTN,NIU,11966.66
BTN,NLD,7290.597
BTN,NOR,6789.259
BTN,NPL,437.5795
BTN,NRU,8780.688
BTN,NZL,11745.76
BTN,OMN,3145.921
BTN,PAK,1729.295
BTN,PAL,5318.483
BTN,PAN,15811.19
BTN,PCN,16066.71
BTN,PER,17832.99
BTN,PHL,3532.405
BTN,PLW,5215.471
BTN,PNG,7425.141
BTN,POL,6209.073
BTN,PRI,14294.07
BTN,PRK,3559.829
BTN,PRT,8847.088
BTN,PRY,16784.62
BTN,PYF,13890.33
BTN,QAT,3803.772
BTN,REU,6529.896
BTN,ROM,5874.867
BTN,RUS,5169.616
BTN,RWA,7169.981
BTN,SAU,4287.332
BTN,SDN,6020.379
BTN,SEN,10892.87
BTN,SGP,3285.812
BTN,SHN,11351.54
BTN,SLB,8600.773
BTN,SLE,10844.77
BTN,SLV,15446.84
BTN,SMR,6957.185
BTN,SOM,5508.408
BTN,SPM,11091.75
BTN,STP,9319.378
BTN,SUR,14743.55
BTN,SVK,6518.821
BTN,SVN,6754.708
BTN,SWE,6380.192
BTN,SWZ,8675.518
BTN,SYC,5134.927
BTN,SYR,5110.798
BTN,TCA,14205.04
BTN,TCD,7904.834
BTN,TGO,9542.854
BTN,THA,1898.348
BTN,TJK,2298.962
BTN,TKL,11287.89
BTN,TKM,3138.308
BTN,TMP,5571.348
BTN,TON,11556.63
BTN,TTO,14775.86
BTN,TUN,7350.502
BTN,TUR,5672.304
BTN,TUV,10399.19
BTN,TWN,3174.186
BTN,TZA,6637.605
BTN,UGA,6799.012
BTN,UKR,5545.155
BTN,URY,16704.86
BTN,USA,12250.78
BTN,UZB,2416.338
BTN,VCT,14524.06
BTN,VEN,15102.17
BTN,VGB,14217.37
BTN,VNM,1786.672
BTN,VUT,9846.502
BTN,WLF,11088.78
BTN,WSM,9955.817
BTN,YEM,4874.631
BTN,YUG,6313.039
BTN,ZAF,10157.01
BTN,ZAR,8717.326
BTN,ZMB,8175.692
BTN,ZWE,8094.113
BWA,ABW,11196.28
BWA,AFG,8023.767
BWA,AGO,2223.578
BWA,AIA,10755.58
BWA,ALB,7381.93
BWA,AND,7893.741
BWA,ANT,11059.96
BWA,ARE,6280.032
BWA,ARG,8001.549
BWA,ARM,7479.425
BWA,ATG,10586.92
BWA,AUS,11312.15
BWA,AUT,8176.988
BWA,AZE,7660.868
BWA,BDI,2407.703
BWA,BEL,8675.436
BWA,BEN,4295.408
BWA,BFA,5099.678
BWA,BGD,8795.499
BWA,BGR,7508.229
BWA,BHR,6262.283
BWA,BHS,12406.44
BWA,BIH,7675.125
BWA,BLR,8749.446
BWA,BLZ,13257.86
BWA,BMU,11518.6
BWA,BOL,9653.865
BWA,BRA,7274.823
BWA,BRB,10182.78
BWA,BRN,10150.87
BWA,BTN,8981.949
BWA,BWA,291.4366
BWA,CAF,3337.39
BWA,CAN,13081.88
BWA,CCK,7527.844
BWA,CHE,8193.798
BWA,CHL,9093.814
BWA,CHN,11792.98
BWA,CIV,4658.542
BWA,CMR,3543.866
BWA,COG,2553.88
BWA,COK,14882.83
BWA,COL,11341.86
BWA,COM,2337.365
BWA,CPV,6946.353
BWA,CRI,12490.49
BWA,CUB,12830.86
BWA,CXR,8511.645
BWA,CYM,12594.3
BWA,CYP,6712.723
BWA,CZE,8407.657
BWA,DEU,8683.136
BWA,DJI,4457.624
BWA,DMA,10458.63
BWA,DNK,9039.496
BWA,DOM,11420.83
BWA,DZA,7263.32
BWA,ECU,11460.18
BWA,EGY,6125.714
BWA,ERI,4678.079
BWA,ESH,7140.941
BWA,ESP,7875.38
BWA,EST,9368.296
BWA,ETH,4014.64
BWA,FIN,9447.816
BWA,FJI,14406.21
BWA,FLK,7464.415
BWA,FRA,8522.764
BWA,FRO,10087.49
BWA,FSM,14592.79
BWA,GAB,3314.667
BWA,GBR,8862.068
BWA,GEO,7649.788
BWA,GHA,4404.97
BWA,GIB,7530.774
BWA,GIN,5911.77
BWA,GLP,10525.09
BWA,GMB,6280.636
BWA,GNB,6080.335
BWA,GNQ,3672.771
BWA,GRC,6987.75
BWA,GRD,10342.97
BWA,GRL,11908.44
BWA,GTM,13333.24
BWA,GUF,9068.059
BWA,GUY,9738.599
BWA,HKG,10865.83
BWA,HND,12980.41
BWA,HRV,7916.447
BWA,HTI,11672.63
BWA,HUN,8070.812
BWA,IDN,8807.14
BWA,IND,8087.728
BWA,IRL,9228.983
BWA,IRN,7240.736
BWA,IRQ,6755.688
BWA,ISL,10727.62
BWA,ISR,6395.044
BWA,ITA,7543.876
BWA,JAM,12089.4
BWA,JOR,6399.873
BWA,JPN,13671.53
BWA,KAZ,9191.254
BWA,KEN,2863.55
BWA,KGZ,9029.507
BWA,KHM,9469.82
BWA,KIR,15656.63
BWA,KNA,10679.42
BWA,KOR,12595.07
BWA,KWT,6465.817
BWA,LAO,9575.224
BWA,LBN,6602.303
BWA,LBR,5268.814
BWA,LBY,6540.412
BWA,LCA,10359.87
BWA,LKA,6823.339
BWA,LSO,531.4464
BWA,LTU,8841.053
BWA,LUX,8503.669
BWA,LVA,9094.748
BWA,MAC,10810.37
BWA,MAR,7402.954
BWA,MDA,7991.104
BWA,MDG,2321.26
BWA,MDV,6064.191
BWA,MEX,14375.19
BWA,MHL,15854.12
BWA,MKD,7443.334
BWA,MLI,5558.012
BWA,MLT,6855.681
BWA,MMR,8908.679
BWA,MNG,11397.89
BWA,MNP,13698.21
BWA,MOZ,683.9498
BWA,MRT,6588.769
BWA,MSR,10604.26
BWA,MTQ,10396.82
BWA,MUS,3281.017
BWA,MWI,1457.969
BWA,MYS,8734.089
BWA,NAM,930.864
BWA,NCL,13283.71
BWA,NER,4985.353
BWA,NFK,12800.23
BWA,NGA,4240.09
BWA,NIC,12805.67
BWA,NIU,14869.29
BWA,NLD,8821.605
BWA,NOR,9524.811
BWA,NPL,8637.104
BWA,NRU,14978
BWA,NZL,11721.86
BWA,OMN,6437.027
BWA,PAK,8198.608
BWA,PAL,6329.241
BWA,PAN,11984.09
BWA,PCN,13916.61
BWA,PER,10729.36
BWA,PHL,11190.54
BWA,PLW,12230.79
BWA,PNG,12605.66
BWA,POL,8583.423
BWA,PRI,11062.29
BWA,PRK,12533.06
BWA,PRT,7953.293
BWA,PRY,8270.975
BWA,PYF,15302.32
BWA,QAT,6210.736
BWA,REU,3056.378
BWA,ROM,7698.221
BWA,RUS,9029.161
BWA,RWA,2578.33
BWA,SAU,5939.41
BWA,SDN,4542.512
BWA,SEN,6432.051
BWA,SGP,8860.04
BWA,SHN,3433.548
BWA,SLB,13759.51
BWA,SLE,5636.541
BWA,SLV,13158.9
BWA,SMR,7768.12
BWA,SOM,3645.368
BWA,SPM,11422.84
BWA,STP,3462.698
BWA,SUR,9402.565
BWA,SVK,8162.542
BWA,SVN,7965.824
BWA,SWE,9386.11
BWA,SWZ,552.6561
BWA,SYC,3872.04
BWA,SYR,6576.061
BWA,TCA,11674.03
BWA,TCD,4276.94
BWA,TGO,4350.403
BWA,THA,9152.597
BWA,TJK,8352.824
BWA,TKL,15804.08
BWA,TKM,7758.995
BWA,TMP,10581.07
BWA,TON,14436.27
BWA,TTO,10254.73
BWA,TUN,7049.213
BWA,TUR,7328.341
BWA,TUV,15333.17
BWA,TWN,11680.91
BWA,TZA,2449.869
BWA,UGA,2882.737
BWA,UKR,8378.193
BWA,URY,7789.73
BWA,USA,12583.97
BWA,UZB,8598.188
BWA,VCT,10346.38
BWA,VEN,10792.23
BWA,VGB,10915.96
BWA,VNM,10031.04
BWA,VUT,13787.88
BWA,WLF,15165.25
BWA,WSM,14361.95
BWA,YEM,4891.108
BWA,YUG,7764.126
BWA,ZAF,1250.909
BWA,ZAR,2543.994
BWA,ZMB,1061.931
BWA,ZWE,935.6708
CAF,ABW,9771.96
CAF,AFG,6188.315
CAF,AGO,1586.979
CAF,AIA,8986.486
CAF,ALB,4114.247
CAF,AND,4568.265
CAF,ANT,9648.794
CAF,ARE,4435.249
CAF,ARG,9125.232
CAF,ARM,4754.974
CAF,ATG,8858.907
CAF,AUS,14139.34
CAF,AUT,4883.329
CAF,AZE,5082.482
CAF,BDI,1469.692
CAF,BEL,5338.624
CAF,BEN,1797.871
CAF,BFA,2400.409
CAF,BGD,7962.401
CAF,BGR,4286.038
CAF,BHR,4184.757
CAF,BHS,10407.5
CAF,BIH,4394.5
CAF,BLR,5564.564
CAF,BLZ,11710.39
CAF,BMU,9137.536
CAF,BOL,9813.231
CAF,BRA,7721.303
CAF,BRB,8632.729
CAF,BRN,10676.83
CAF,BTN,7931.445
CAF,BWA,3337.39
CAF,CAF,296.8741
CAF,CAN,10320.65
CAF,CCK,8848.223
CAF,CHE,4858.24
CAF,CHL,10219.65
CAF,CHN,10367.61
CAF,CIV,2512.054
CAF,CMR,790.412
CAF,COG,1030.178
CAF,COK,18154.03
CAF,COL,10384.9
CAF,COM,3261.487
CAF,CPV,4757.679
CAF,CRI,11316.32
CAF,CUB,10948.03
CAF,CXR,9788.616
CAF,CYM,10900.73
CAF,CYP,3745.057
CAF,CZE,5103.389
